epoch,step,train_acc,train_loss,val_acc,val_loss
2,4949,0.484375,0.6786329746246338,,
2,4999,0.6875,0.6159346699714661,,
2,5049,0.671875,0.5712060928344727,,
2,5099,0.59375,0.7025193572044373,,
2,5149,0.609375,0.6368489265441895,,
2,5199,0.671875,0.5753980875015259,,
2,5249,0.65625,0.5997006893157959,,
2,5299,0.71875,0.535537600517273,,
2,5349,0.6875,0.5942516326904297,,
2,5399,0.6875,0.517783522605896,,
2,5449,0.75,0.5618188381195068,,
2,5499,0.546875,0.6425946950912476,,
2,5549,0.65625,0.6028331518173218,,
2,5599,0.6875,0.6076586246490479,,
2,5649,0.734375,0.5668618083000183,,
2,5699,0.734375,0.5339956283569336,,
2,5747,,,0.6715366244316101,0.5959745049476624
3,5749,0.640625,0.5693820714950562,,
3,5799,0.640625,0.5815306901931763,,
3,5849,0.59375,0.7200535535812378,,
3,5899,0.640625,0.5734761953353882,,
3,5949,0.515625,0.7127393484115601,,
3,5999,0.65625,0.6298301219940186,,
3,6049,0.6875,0.5626986026763916,,
3,6099,0.75,0.5964169502258301,,
3,6149,0.671875,0.5855439901351929,,
3,6199,0.796875,0.5295984745025635,,
3,6249,0.703125,0.5944297909736633,,
3,6299,0.546875,0.717586100101471,,
3,6349,0.734375,0.582085371017456,,
3,6399,0.71875,0.5349592566490173,,
3,6449,0.78125,0.5947812795639038,,
3,6499,0.671875,0.5628849267959595,,
3,6549,0.765625,0.5881412029266357,,
3,6599,0.734375,0.5193341970443726,,
3,6649,0.6875,0.6134004592895508,,
3,6699,0.6875,0.6181766390800476,,
3,6749,0.65625,0.6529675126075745,,
3,6799,0.59375,0.6289465427398682,,
3,6849,0.578125,0.6994103193283081,,
3,6899,0.640625,0.5847910642623901,,
3,6949,0.6875,0.5908761024475098,,
3,6999,0.765625,0.5843399167060852,,
3,7049,0.6875,0.6178059577941895,,
3,7099,0.609375,0.6145102381706238,,
3,7149,0.640625,0.6233444213867188,,
3,7199,0.671875,0.6270477175712585,,
3,7249,0.75,0.5602364540100098,,
3,7299,0.703125,0.5365344285964966,,
3,7349,0.703125,0.584389865398407,,
3,7399,0.625,0.5966595411300659,,
3,7449,0.71875,0.5310177803039551,,
3,7499,0.6875,0.5515936613082886,,
3,7549,0.65625,0.6228804588317871,,
3,7599,0.703125,0.5610350370407104,,
3,7649,0.65625,0.5273500680923462,,
3,7663,,,0.6798326373100281,0.5824428796768188
4,7699,0.609375,0.6268443465232849,,
4,7749,0.75,0.5514966249465942,,
4,7799,0.78125,0.5732738375663757,,
4,7849,0.71875,0.56282639503479,,
4,7899,0.671875,0.6493321657180786,,
4,7949,0.640625,0.6048634052276611,,
4,7999,0.796875,0.5923727750778198,,
4,8049,0.71875,0.5787798166275024,,
4,8099,0.578125,0.6793651580810547,,
4,8149,0.625,0.6625469326972961,,
4,8199,0.5625,0.7682759165763855,,
4,8249,0.5625,0.6879777908325195,,
4,8299,0.703125,0.5525867342948914,,
4,8349,0.6875,0.5634968876838684,,
4,8399,0.671875,0.59678053855896,,
4,8449,0.6875,0.6113784313201904,,
4,8499,0.75,0.5478372573852539,,
4,8549,0.734375,0.5398162007331848,,
4,8599,0.578125,0.6181232929229736,,
4,8649,0.6875,0.5862832069396973,,
4,8699,0.578125,0.7463498115539551,,
4,8749,0.734375,0.555014967918396,,
4,8799,0.859375,0.4522175192832947,,
4,8849,0.65625,0.5802948474884033,,
4,8899,0.625,0.7216423153877258,,
4,8949,0.703125,0.5862008333206177,,
4,8999,0.578125,0.614945650100708,,
4,9049,0.6875,0.5301918387413025,,
4,9099,0.640625,0.5769672393798828,,
4,9149,0.578125,0.663201630115509,,
4,9199,0.671875,0.5854882001876831,,
4,9249,0.671875,0.5936304926872253,,
4,9299,0.703125,0.5471810102462769,,
4,9349,0.625,0.5787054300308228,,
4,9399,0.546875,0.6669728755950928,,
4,9449,0.578125,0.6584175825119019,,
4,9499,0.703125,0.5646480321884155,,
4,9549,0.671875,0.6312340497970581,,
4,9579,,,0.6509066820144653,0.5956965088844299
5,9599,0.640625,0.6453901529312134,,
5,9649,0.75,0.4955352246761322,,
5,9699,0.625,0.5935433506965637,,
5,9749,0.6875,0.603359580039978,,
5,9799,0.65625,0.5941312313079834,,
5,9849,0.65625,0.5924439430236816,,
5,9899,0.6875,0.550193190574646,,
5,9949,0.8125,0.49228838086128235,,
5,9999,0.6875,0.595872163772583,,
5,10049,0.703125,0.571346640586853,,
5,10099,0.734375,0.5487772822380066,,
5,10149,0.671875,0.5464425086975098,,
5,10199,0.65625,0.6631284952163696,,
5,10249,0.625,0.6267866492271423,,
5,10299,0.6875,0.5221790075302124,,
5,10349,0.734375,0.5436397790908813,,
5,10399,0.734375,0.514217734336853,,
5,10449,0.765625,0.5076106190681458,,
5,10499,0.734375,0.5786048173904419,,
5,10549,0.640625,0.6131564378738403,,
5,10599,0.609375,0.6451568007469177,,
5,10649,0.6875,0.5647836923599243,,
5,10699,0.640625,0.5912309885025024,,
5,10749,0.75,0.4960194230079651,,
5,10799,0.75,0.5344536304473877,,
5,10849,0.65625,0.6108560562133789,,
5,10899,0.6875,0.5752179622650146,,
5,10949,0.625,0.6256790161132812,,
5,10999,0.734375,0.5572073459625244,,
5,11049,0.75,0.5228796005249023,,
5,11099,0.671875,0.6052532196044922,,
5,11149,0.625,0.5438419580459595,,
5,11199,0.625,0.5743407011032104,,
5,11249,0.703125,0.5704600811004639,,
5,11299,0.75,0.498037189245224,,
5,11349,0.78125,0.4834766685962677,,
5,11399,0.65625,0.6270063519477844,,
5,11449,0.71875,0.536686360836029,,
5,11495,,,0.6728580594062805,0.5831010937690735
6,11499,0.6875,0.5827460289001465,,
6,11549,0.671875,0.6148065328598022,,
6,11599,0.828125,0.4484316110610962,,
6,11649,0.625,0.655024528503418,,
6,11699,0.6875,0.5643543601036072,,
6,11749,0.65625,0.5332635641098022,,
6,11799,0.671875,0.5655877590179443,,
6,11849,0.703125,0.5056458711624146,,
6,11899,0.671875,0.5675851106643677,,
6,11949,0.703125,0.5421961545944214,,
6,11999,0.703125,0.49984413385391235,,
6,12049,0.671875,0.6105524897575378,,
6,12099,0.6875,0.5377508401870728,,
6,12149,0.671875,0.6629124283790588,,
6,12199,0.671875,0.5619115829467773,,
6,12249,0.78125,0.48065900802612305,,
6,12299,0.609375,0.5819289684295654,,
6,12349,0.671875,0.5729883909225464,,
6,12399,0.75,0.4834273159503937,,
6,12449,0.640625,0.6319751739501953,,
6,12499,0.640625,0.598976731300354,,
6,12549,0.65625,0.6697590351104736,,
6,12599,0.71875,0.5001200437545776,,
6,12649,0.71875,0.5549067258834839,,
6,12699,0.765625,0.4902929365634918,,
6,12749,0.765625,0.5072803497314453,,
6,12799,0.625,0.6079997420310974,,
6,12849,0.734375,0.518885612487793,,
6,12899,0.59375,0.5704632997512817,,
6,12949,0.75,0.5228291749954224,,
6,12999,0.734375,0.5175557136535645,,
6,13049,0.6875,0.5384867191314697,,
6,13099,0.765625,0.5835459232330322,,
6,13149,0.640625,0.6244566440582275,,
6,13199,0.796875,0.47930800914764404,,
6,13249,0.609375,0.6266335248947144,,
6,13299,0.6875,0.5472644567489624,,
6,13349,0.765625,0.5273760557174683,,
6,13399,0.75,0.6055687069892883,,
6,13411,,,0.7015637755393982,0.5585225820541382
7,13449,0.78125,0.5320160984992981,,
7,13499,0.765625,0.5424726009368896,,
7,13549,0.546875,0.7076637744903564,,
7,13599,0.734375,0.549007773399353,,
7,13649,0.6875,0.5552981495857239,,
7,13699,0.734375,0.5560400485992432,,
7,13749,0.75,0.4780636429786682,,
7,13799,0.75,0.5458127856254578,,
7,13849,0.703125,0.5875386595726013,,
7,13899,0.703125,0.5286652445793152,,
7,13949,0.625,0.6175573468208313,,
7,13999,0.78125,0.4623554050922394,,
7,14049,0.71875,0.5549977421760559,,
7,14099,0.71875,0.5390734672546387,,
7,14149,0.765625,0.5530295372009277,,
7,14199,0.828125,0.47539979219436646,,
7,14249,0.75,0.5327618718147278,,
7,14299,0.640625,0.6205352544784546,,
7,14349,0.65625,0.5845973491668701,,
7,14399,0.59375,0.5992308855056763,,
7,14449,0.703125,0.5420383214950562,,
7,14499,0.6875,0.5027690529823303,,
7,14549,0.703125,0.502143919467926,,
7,14599,0.640625,0.5475415587425232,,
7,14649,0.703125,0.5804475545883179,,
7,14699,0.703125,0.5851813554763794,,
7,14749,0.6875,0.5185815691947937,,
7,14799,0.796875,0.5272159576416016,,
7,14849,0.78125,0.48417359590530396,,
7,14899,0.703125,0.5515741109848022,,
7,14949,0.765625,0.47253620624542236,,
7,14999,0.65625,0.5714923143386841,,
7,15049,0.703125,0.5694551467895508,,
7,15099,0.765625,0.4987310469150543,,
7,15149,0.75,0.5260012149810791,,
7,15199,0.71875,0.6631742715835571,,
7,15249,0.765625,0.4615389406681061,,
7,15299,0.703125,0.5926468968391418,,
7,15327,,,0.7096395492553711,0.5508382320404053
8,15349,0.625,0.586408257484436,,
8,15399,0.703125,0.5500301122665405,,
8,15449,0.703125,0.5243625640869141,,
8,15499,0.65625,0.6838430762290955,,
8,15549,0.71875,0.5430538058280945,,
8,15599,0.65625,0.6278669834136963,,
8,15649,0.78125,0.4597891569137573,,
8,15699,0.734375,0.5387334823608398,,
8,15749,0.8125,0.43883275985717773,,
8,15799,0.78125,0.45071297883987427,,
8,15849,0.78125,0.4837130308151245,,
8,15899,0.65625,0.5803181529045105,,
8,15949,0.765625,0.49553555250167847,,
8,15999,0.640625,0.5057863593101501,,
8,16049,0.796875,0.4763474762439728,,
8,16099,0.71875,0.5616616010665894,,
8,16149,0.65625,0.5926679968833923,,
8,16199,0.78125,0.47500190138816833,,
8,16249,0.65625,0.6214988231658936,,
8,16299,0.640625,0.5993305444717407,,
8,16349,0.875,0.5037720799446106,,
8,16399,0.734375,0.5768897533416748,,
8,16449,0.71875,0.5604560971260071,,
8,16499,0.703125,0.5976446866989136,,
8,16549,0.8125,0.45145320892333984,,
8,16599,0.71875,0.5154960751533508,,
8,16649,0.765625,0.4851524829864502,,
8,16699,0.6875,0.5266345739364624,,
8,16749,0.609375,0.6624743342399597,,
8,16799,0.640625,0.5426455736160278,,
8,16849,0.65625,0.5635640025138855,,
8,16899,0.75,0.4614737927913666,,
8,16949,0.703125,0.5838161110877991,,
8,16999,0.625,0.6037523150444031,,
8,17049,0.8125,0.4412077069282532,,
8,17099,0.71875,0.5676470398902893,,
8,17149,0.671875,0.5739458799362183,,
8,17199,0.640625,0.577160120010376,,
8,17243,,,0.7143381834030151,0.5437788963317871
9,17249,0.625,0.7333506345748901,,
9,17299,0.6875,0.621951162815094,,
9,17349,0.59375,0.661920428276062,,
9,17399,0.71875,0.5231944918632507,,
9,17449,0.734375,0.5199294686317444,,
9,17499,0.640625,0.5848261713981628,,
9,17549,0.640625,0.6126658320426941,,
9,17599,0.734375,0.5002561807632446,,
9,17649,0.6875,0.5204026103019714,,
9,17699,0.703125,0.5404086112976074,,
9,17749,0.59375,0.6316407322883606,,
9,17799,0.640625,0.557312548160553,,
9,17849,0.671875,0.5474522709846497,,
9,17899,0.71875,0.5737316608428955,,
9,17949,0.671875,0.6364625692367554,,
9,17999,0.6875,0.5976098775863647,,
9,18049,0.703125,0.5835144519805908,,
9,18099,0.640625,0.6092002391815186,,
9,18149,0.65625,0.6542608141899109,,
9,18199,0.625,0.6349421739578247,,
9,18249,0.671875,0.5620063543319702,,
9,18299,0.703125,0.6367857456207275,,
9,18349,0.609375,0.6577177047729492,,
9,18399,0.765625,0.5306807160377502,,
9,18449,0.75,0.4903714656829834,,
9,18499,0.6875,0.5680884122848511,,
9,18549,0.609375,0.5816290378570557,,
9,18599,0.6875,0.5398532152175903,,
9,18649,0.71875,0.514797568321228,,
9,18699,0.640625,0.5950947999954224,,
9,18749,0.6875,0.4863082766532898,,
9,18799,0.734375,0.4900600016117096,,
9,18849,0.6875,0.5612324476242065,,
9,18899,0.671875,0.5194784998893738,,
9,18949,0.609375,0.6111520528793335,,
9,18999,0.765625,0.4936179518699646,,
9,19049,0.671875,0.6029404401779175,,
9,19099,0.609375,0.6057132482528687,,
9,19149,0.71875,0.5955984592437744,,
9,19159,,,0.6637545228004456,0.5818432569503784
10,19199,0.671875,0.6303904056549072,,
10,19249,0.671875,0.6077100038528442,,
10,19299,0.625,0.5755271911621094,,
10,19349,0.765625,0.5211212635040283,,
10,19399,0.71875,0.6161336898803711,,
10,19449,0.6875,0.5359042882919312,,
10,19499,0.671875,0.5778532028198242,,
10,19549,0.671875,0.5549510717391968,,
10,19599,0.625,0.5510252118110657,,
10,19649,0.6875,0.5768842101097107,,
10,19699,0.71875,0.5267218351364136,,
10,19749,0.671875,0.5133582353591919,,
10,19799,0.640625,0.5836544036865234,,
10,19849,0.75,0.5264112949371338,,
10,19899,0.625,0.627912700176239,,
10,19949,0.703125,0.5052422285079956,,
10,19999,0.71875,0.5135461091995239,,
10,20049,0.703125,0.5267003774642944,,
10,20099,0.625,0.5985383987426758,,
10,20149,0.625,0.6259120106697083,,
10,20199,0.625,0.5784055590629578,,
10,20249,0.703125,0.5150776505470276,,
10,20299,0.59375,0.6221516728401184,,
10,20349,0.8125,0.4494073987007141,,
10,20399,0.671875,0.5567591190338135,,
10,20449,0.6875,0.5853117108345032,,
10,20499,0.6875,0.6302878856658936,,
10,20549,0.609375,0.6655478477478027,,
10,20599,0.78125,0.5119925141334534,,
10,20649,0.734375,0.5729079842567444,,
10,20699,0.6875,0.5856134295463562,,
10,20749,0.65625,0.631747841835022,,
10,20799,0.765625,0.44995564222335815,,
10,20849,0.6875,0.556728720664978,,
10,20899,0.671875,0.5779635906219482,,
10,20949,0.734375,0.5817107558250427,,
10,20999,0.640625,0.600017786026001,,
10,21049,0.75,0.5624706149101257,,
10,21075,,,0.6878349781036377,0.5634625554084778
11,21099,0.734375,0.5558381080627441,,
11,21149,0.734375,0.5137814879417419,,
11,21199,0.734375,0.510955810546875,,
11,21249,0.734375,0.4863492250442505,,
11,21299,0.640625,0.6152469515800476,,
11,21349,0.640625,0.606546938419342,,
11,21399,0.609375,0.6611780524253845,,
11,21449,0.796875,0.48029372096061707,,
11,21499,0.671875,0.5018081665039062,,
11,21549,0.71875,0.48850715160369873,,
11,21599,0.6875,0.5374060869216919,,
11,21649,0.828125,0.4212453365325928,,
11,21699,0.640625,0.5525556802749634,,
11,21749,0.71875,0.5411968231201172,,
11,21799,0.703125,0.5672575235366821,,
11,21849,0.671875,0.5825803279876709,,
11,21899,0.71875,0.4944359064102173,,
11,21949,0.671875,0.5845962166786194,,
11,21999,0.75,0.45035475492477417,,
11,22049,0.75,0.5319421291351318,,
11,22099,0.734375,0.5108503103256226,,
11,22149,0.734375,0.5376938581466675,,
11,22199,0.6875,0.5318366289138794,,
11,22249,0.703125,0.547521710395813,,
11,22299,0.703125,0.557796835899353,,
11,22349,0.765625,0.5118153095245361,,
11,22399,0.765625,0.4588572382926941,,
11,22449,0.640625,0.5455867052078247,,
11,22499,0.703125,0.4916474223136902,,
11,22549,0.734375,0.5011173486709595,,
11,22599,0.796875,0.5528326034545898,,
11,22649,0.734375,0.5000056028366089,,
11,22699,0.6875,0.5367123484611511,,
11,22749,0.78125,0.49312856793403625,,
11,22799,0.6875,0.5525453686714172,,
11,22849,0.75,0.46369612216949463,,
11,22899,0.75,0.5342007875442505,,
11,22949,0.6875,0.5442172884941101,,
11,22991,,,0.7075104713439941,0.5392720103263855
12,22999,0.828125,0.5290651321411133,,
12,23049,0.71875,0.6279374361038208,,
12,23099,0.828125,0.4637409448623657,,
12,23149,0.84375,0.48470860719680786,,
12,23199,0.734375,0.5036100149154663,,
12,23249,0.703125,0.48145994544029236,,
12,23299,0.703125,0.5336146950721741,,
12,23349,0.703125,0.6040868759155273,,
12,23399,0.78125,0.5002871155738831,,
12,23449,0.78125,0.5021994709968567,,
12,23499,0.84375,0.38574138283729553,,
12,23549,0.796875,0.4538613557815552,,
12,23599,0.75,0.4636603593826294,,
12,23649,0.671875,0.5299804210662842,,
12,23699,0.734375,0.5966715812683105,,
12,23749,0.703125,0.49847841262817383,,
12,23799,0.65625,0.6714916229248047,,
12,23849,0.828125,0.42913389205932617,,
12,23899,0.71875,0.5348362326622009,,
12,23949,0.625,0.6089745163917542,,
12,23999,0.71875,0.49962157011032104,,
12,24049,0.703125,0.5228169560432434,,
12,24099,0.703125,0.5741980075836182,,
12,24149,0.71875,0.598632276058197,,
12,24199,0.796875,0.48053765296936035,,
12,24249,0.734375,0.501093864440918,,
12,24299,0.703125,0.5388799905776978,,
12,24349,0.640625,0.649503231048584,,
12,24399,0.6875,0.5429592728614807,,
12,24449,0.6875,0.5375853776931763,,
12,24499,0.671875,0.5775020718574524,,
12,24549,0.796875,0.4346967935562134,,
12,24599,0.765625,0.49760323762893677,,
12,24649,0.671875,0.5968526601791382,,
12,24699,0.65625,0.5559027194976807,,
12,24749,0.765625,0.46959608793258667,,
12,24799,0.75,0.4649604558944702,,
12,24849,0.796875,0.4401019215583801,,
12,24899,0.75,0.4741644859313965,,
12,24907,,,0.651494026184082,0.6219006180763245
13,24949,0.6875,0.5245234370231628,,
13,24999,0.671875,0.5894621014595032,,
13,25049,0.828125,0.45625072717666626,,
13,25099,0.71875,0.5419994592666626,,
13,25149,0.78125,0.5276358127593994,,
13,25199,0.65625,0.5673308372497559,,
13,25249,0.703125,0.5412865877151489,,
13,25299,0.78125,0.47670409083366394,,
13,25349,0.671875,0.5949420928955078,,
13,25399,0.71875,0.512249231338501,,
13,25449,0.765625,0.4484504461288452,,
13,25499,0.78125,0.45452508330345154,,
13,25549,0.75,0.4398149251937866,,
13,25599,0.640625,0.5391594171524048,,
13,25649,0.671875,0.5134010314941406,,
13,25699,0.765625,0.46130889654159546,,
13,25749,0.84375,0.3995285630226135,,
13,25799,0.625,0.6102486848831177,,
13,25849,0.734375,0.5030151009559631,,
13,25899,0.734375,0.4777062237262726,,
13,25949,0.734375,0.5736170411109924,,
13,25999,0.8125,0.4242229163646698,,
13,26049,0.75,0.5243661403656006,,
13,26099,0.625,0.5682937502861023,,
13,26149,0.75,0.5624997615814209,,
13,26199,0.796875,0.47088390588760376,,
13,26249,0.75,0.5217310190200806,,
13,26299,0.8125,0.4992080628871918,,
13,26349,0.71875,0.49157264828681946,,
13,26399,0.78125,0.42000436782836914,,
13,26449,0.703125,0.5532042980194092,,
13,26499,0.765625,0.48671790957450867,,
13,26549,0.71875,0.5266146063804626,,
13,26599,0.765625,0.476596474647522,,
13,26649,0.71875,0.5536014437675476,,
13,26699,0.640625,0.5676633715629578,,
13,26749,0.671875,0.521373450756073,,
13,26799,0.8125,0.42625147104263306,,
13,26823,,,0.701930820941925,0.546675443649292
14,26849,0.765625,0.45546025037765503,,
14,26899,0.78125,0.4479297399520874,,
14,26949,0.765625,0.4019755721092224,,
14,26999,0.71875,0.5938678979873657,,
14,27049,0.796875,0.43173283338546753,,
14,27099,0.734375,0.5326943397521973,,
14,27149,0.765625,0.47449976205825806,,
14,27199,0.640625,0.5320324301719666,,
14,27249,0.578125,0.5643800497055054,,
14,27299,0.671875,0.5203186273574829,,
14,27349,0.703125,0.7171247005462646,,
14,27399,0.6875,0.5271029472351074,,
14,27449,0.71875,0.48939645290374756,,
14,27499,0.75,0.502669632434845,,
14,27549,0.75,0.49925994873046875,,
14,27599,0.71875,0.5083433389663696,,
14,27649,0.734375,0.5695996284484863,,
14,27699,0.78125,0.5274257063865662,,
14,27749,0.65625,0.6018819808959961,,
14,27799,0.609375,0.7086994647979736,,
14,27849,0.765625,0.4975367486476898,,
14,27899,0.734375,0.49498450756073,,
14,27949,0.703125,0.5558767318725586,,
14,27999,0.734375,0.4968028664588928,,
14,28049,0.734375,0.5118237733840942,,
14,28099,0.640625,0.5567709803581238,,
14,28149,0.75,0.5044752955436707,,
14,28199,0.703125,0.53160560131073,,
14,28249,0.78125,0.4518626928329468,,
14,28299,0.703125,0.543304443359375,,
14,28349,0.8125,0.43030619621276855,,
14,28399,0.78125,0.4697538912296295,,
14,28449,0.65625,0.515251100063324,,
14,28499,0.71875,0.528437077999115,,
14,28549,0.84375,0.38315609097480774,,
14,28599,0.65625,0.6064162254333496,,
14,28649,0.703125,0.48206889629364014,,
14,28699,0.734375,0.5260934829711914,,
14,28739,,,0.7069231271743774,0.5461112856864929
15,28749,0.828125,0.4615345597267151,,
15,28799,0.640625,0.5522173047065735,,
15,28849,0.765625,0.44877779483795166,,
15,28899,0.703125,0.5060520768165588,,
15,28949,0.75,0.5305453538894653,,
15,28999,0.75,0.4655521512031555,,
15,29049,0.796875,0.46058928966522217,,
15,29099,0.65625,0.513662576675415,,
15,29149,0.828125,0.39940425753593445,,
15,29199,0.671875,0.5927211046218872,,
15,29249,0.734375,0.5443222522735596,,
15,29299,0.6875,0.5526098012924194,,
15,29349,0.6875,0.5134244561195374,,
15,29399,0.765625,0.525631308555603,,
15,29449,0.75,0.4809335768222809,,
15,29499,0.6875,0.48578113317489624,,
15,29549,0.78125,0.4328758716583252,,
15,29599,0.75,0.5027858018875122,,
15,29649,0.65625,0.5479503870010376,,
15,29699,0.671875,0.5014573335647583,,
15,29749,0.671875,0.5550953149795532,,
15,29799,0.8125,0.39046069979667664,,
15,29849,0.703125,0.5714057683944702,,
15,29899,0.734375,0.47529876232147217,,
15,29949,0.734375,0.461710661649704,,
15,29999,0.75,0.4761667251586914,,
15,30049,0.765625,0.47681504487991333,,
15,30099,0.75,0.47211506962776184,,
15,30149,0.75,0.49917173385620117,,
15,30199,0.703125,0.5973608493804932,,
15,30249,0.71875,0.5032331943511963,,
15,30299,0.71875,0.45739883184432983,,
15,30349,0.703125,0.5312126874923706,,
15,30399,0.796875,0.5059601068496704,,
15,30449,0.5625,0.6070736646652222,,
15,30499,0.703125,0.49466508626937866,,
15,30549,0.671875,0.5657011866569519,,
15,30599,0.625,0.5581094622612,,
15,30649,0.78125,0.4891785979270935,,
15,30655,,,0.7288011312484741,0.5118942856788635
16,30699,0.734375,0.5061371922492981,,
16,30749,0.6875,0.6161259412765503,,
16,30799,0.640625,0.6193051338195801,,
16,30849,0.78125,0.4315105676651001,,
16,30899,0.703125,0.5114468932151794,,
16,30949,0.796875,0.4996989369392395,,
16,30999,0.765625,0.5099471211433411,,
16,31049,0.75,0.49308812618255615,,
16,31099,0.734375,0.4947408139705658,,
16,31149,0.734375,0.48847782611846924,,
16,31199,0.671875,0.5821782946586609,,
16,31249,0.765625,0.5577603578567505,,
16,31299,0.703125,0.6225296258926392,,
16,31349,0.71875,0.4788378179073334,,
16,31399,0.78125,0.46021002531051636,,
16,31449,0.6875,0.6189397573471069,,
16,31499,0.703125,0.5599019527435303,,
16,31549,0.6875,0.5032181739807129,,
16,31599,0.78125,0.4663066864013672,,
16,31649,0.828125,0.424267053604126,,
16,31699,0.734375,0.4722348749637604,,
16,31749,0.71875,0.472994863986969,,
16,31799,0.703125,0.59481281042099,,
16,31849,0.734375,0.5266914963722229,,
16,31899,0.734375,0.48547986149787903,,
16,31949,0.65625,0.5478527545928955,,
16,31999,0.71875,0.5328313708305359,,
16,32049,0.8125,0.4366493821144104,,
16,32099,0.71875,0.48748844861984253,,
16,32149,0.734375,0.530051589012146,,
16,32199,0.828125,0.3922227919101715,,
16,32249,0.75,0.4966849684715271,,
16,32299,0.6875,0.527616024017334,,
16,32349,0.84375,0.4914224147796631,,
16,32399,0.671875,0.5923677682876587,,
16,32449,0.796875,0.41557931900024414,,
16,32499,0.71875,0.47509872913360596,,
16,32549,0.78125,0.47989633679389954,,
16,32571,,,0.7178621292114258,0.5241185426712036
17,32599,0.765625,0.48354941606521606,,
